Precinct,Krasner,Khan,Untermeyer,El_Shabazz,Negrin,Deni,O_Neill,Write_In,DivNo,Winner,WinPercent
61-04,30.77,13.46,17.31,25,9.62,0,3.85,0,6104,Krasner,30.77
61-05,25.93,12.96,9.26,40.74,9.26,0,1.85,0,6105,El Shabazz,40.74
61-06,38.12,19.34,3.31,21.55,16.02,0.55,1.1,0,6106,Krasner,38.12
61-07,33.33,22.99,4.6,20.69,12.64,0,5.75,0,6107,Krasner,33.33
61-08,23.88,26.87,10.45,20.9,5.97,0,11.94,0,6108,Khan,26.87
61-09,23.81,14.29,6.35,34.92,14.29,1.59,4.76,0,6109,El Shabazz,34.92
61-10,26.32,19.3,3.51,26.32,14.04,1.75,8.77,0,6110,Tie,26.32
61-11,25,28.85,3.85,25,13.46,3.85,0,0,6111,Khan,28.85
61-12,30.88,19.12,8.82,23.53,14.71,1.47,1.47,0,6112,Krasner,30.88
61-13,27.54,26.09,8.7,15.94,14.49,2.9,4.35,0,6113,Krasner,27.54
61-14,35.06,28.57,2.6,22.08,10.39,0,1.3,0,6114,Krasner,35.06
61-15,39.06,12.5,4.69,29.69,14.06,0,0,0,6115,Krasner,39.06
61-16,51.52,9.09,9.09,18.18,9.09,1.52,1.52,0,6116,Krasner,51.52
61-17,33.03,35.78,6.42,13.76,9.17,0.92,0.92,0,6117,Khan,35.78
61-18,23.88,31.34,1.49,26.87,13.43,0,2.99,0,6118,Khan,31.34
61-19,29.41,29.41,4.71,23.53,10.59,1.18,1.18,0,6119,Tie,29.41
61-20,38.46,19.23,5.77,24.04,12.5,0,0,0,6120,Krasner,38.46
61-21,35.2,21.23,4.47,28.49,7.82,1.68,1.12,0,6121,Krasner,35.2
61-22,29.55,23.48,6.06,21.21,16.67,1.52,1.52,0,6122,Krasner,29.55
61-23,33.33,24.82,2.84,24.11,12.77,1.42,0.71,0,6123,Krasner,33.33
61-24,23.17,28.05,9.76,23.17,9.76,4.88,1.22,0,6124,Khan,28.05
61-25,37.4,27.64,4.88,20.33,8.13,0.81,0.81,0,6125,Krasner,37.4
61-26,36.26,30.77,7.69,16.48,7.69,1.1,0,0,6126,Krasner,36.26
61-27,38.05,16.81,7.08,30.09,7.08,0.88,0,0,6127,Krasner,38.05
61-28,28.3,21.7,4.72,31.13,13.21,0.94,0,0,6128,El Shabazz,31.13
62-01,20,20,20,13.33,16.67,10,0,0,6201,Tie,20
62-02,17.95,25.64,5.13,15.38,30.77,5.13,0,0,6202,Negrin,30.77
62-03,12.5,34.38,12.5,9.38,18.75,3.13,9.38,0,6203,Khan,34.38
62-04,25.45,9.09,12.73,16.36,20,0,16.36,0,6204,Krasner,25.45
62-05,20.59,11.76,2.94,17.65,32.35,5.88,8.82,0,6205,Negrin,32.35
62-06,26,20,16,8,14,4,12,0,6206,Krasner,26
62-07,25,10.71,3.57,8.93,8.93,5.36,37.5,0,6207,O'Neill,37.5
62-08,17.65,21.57,1.96,7.84,9.8,0,41.18,0,6208,O'Neill,41.18
62-09,35,15,25,10,0,0,15,0,6209,Krasner,35
62-10,19.51,12.2,12.2,12.2,9.76,0,34.15,0,6210,O'Neill,34.15
62-11,18.84,10.14,5.8,17.39,5.8,1.45,40.58,0,6211,O'Neill,40.58
62-12,18.92,24.32,2.7,13.51,10.81,0,29.73,0,6212,O'Neill,29.73
62-13,32.61,15.22,2.17,6.52,2.17,2.17,39.13,0,6213,O'Neill,39.13
62-14,22.54,7.04,2.82,9.86,18.31,0,39.44,0,6214,O'Neill,39.44
62-15,19.64,23.21,12.5,10.71,21.43,0,12.5,0,6215,Khan,23.21
62-16,25.64,12.82,7.69,15.38,20.51,2.56,15.38,0,6216,Krasner,25.64
62-17,22.92,25,12.5,6.25,10.42,4.17,18.75,0,6217,Khan,25
62-18,18.75,12.5,6.25,8.33,22.92,0,29.17,2.08,6218,O'Neill,29.17
62-19,28.57,8.57,17.14,8.57,17.14,0,20,0,6219,Krasner,28.57
62-20,25.86,15.52,13.79,6.9,12.07,3.45,22.41,0,6220,Krasner,25.86
62-21,37.04,29.63,11.11,7.41,0,0,14.81,0,6221,Krasner,37.04
62-22,17.95,10.26,12.82,5.13,25.64,7.69,20.51,0,6222,Negrin,25.64
62-23,11.76,14.71,17.65,5.88,26.47,2.94,20.59,0,6223,Negrin,26.47
62-24,19.35,12.9,6.45,22.58,22.58,3.23,12.9,0,6224,El Shabazz,22.58
62-25,12.9,22.58,22.58,3.23,29.03,0,9.68,0,6225,Negrin,29.03
62-26,22.22,13.89,5.56,16.67,19.44,5.56,16.67,0,6226,Krasner,22.22
63-01,26.03,19.18,4.11,1.37,12.33,4.11,32.88,0,6301,O'Neill,32.88
63-02,15,16.67,10,0,20,3.33,35,0,6302,O'Neill,35
63-03,14.46,13.25,12.05,1.2,22.89,6.02,30.12,0,6303,O'Neill,30.12
63-04,16.18,19.12,5.88,2.94,23.53,5.88,26.47,0,6304,O'Neill,26.47
63-05,17.28,14.81,9.88,3.7,16.05,2.47,35.8,0,6305,O'Neill,35.8
63-06,17.65,29.41,4.41,1.47,17.65,2.94,26.47,0,6306,Khan,29.41
63-07,14.93,4.48,13.43,4.48,37.31,4.48,20.9,0,6307,Negrin,37.31
63-08,13.33,33.33,15,1.67,23.33,3.33,10,0,6308,Khan,33.33
63-09,16.22,24.32,8.11,4.05,18.92,8.11,20.27,0,6309,Khan,24.32
63-10,14.67,18.67,13.33,0,24,2.67,26.67,0,6310,O'Neill,26.67
63-11,7.1,24.85,11.83,0.59,30.18,1.18,24.26,0,6311,Negrin,30.18
63-12,21.31,16.39,13.11,3.28,19.67,3.28,22.95,0,6312,O'Neill,22.95
63-13,10.53,36.84,9.21,1.32,23.68,1.32,17.11,0,6313,Khan,36.84
63-14,16.83,33.66,4.95,0,18.81,1.98,23.76,0,6314,Khan,33.66
63-15,16.88,24.68,10.39,2.6,32.47,0,12.99,0,6315,Negrin,32.47
63-16,21.21,21.21,24.24,0,18.18,0,15.15,0,6316,Untermeyer,24.24
63-17,6.25,25,0,0,6.25,0,62.5,0,6317,O'Neill,62.5
63-18,5.33,46.67,9.33,2.67,24,1.33,10.67,0,6318,Khan,46.67
63-19,8.45,35.21,8.45,0,29.58,0,18.31,0,6319,Khan,35.21
63-20,9.46,43.24,5.41,0,25.68,4.05,12.16,0,6320,Khan,43.24
63-21,17.28,28.4,11.11,0,25.93,3.7,13.58,0,6321,Khan,28.4
63-22,20.63,34.92,11.11,0,17.46,1.59,14.29,0,6322,Khan,34.92
63-23,14.4,24.8,8,0.8,28.8,0,23.2,0,6323,Negrin,28.8
63-24,16.36,36.36,0,1.82,27.27,1.82,16.36,0,6324,Khan,36.36
63-25,6.41,17.95,11.54,0,17.95,3.85,42.31,0,6325,O'Neill,42.31
64-01,14.29,16.33,8.16,6.12,28.57,6.12,20.41,0,6401,Negrin,28.57
64-02,12.05,13.25,13.25,3.61,24.1,6.02,27.71,0,6402,O'Neill,27.71
64-03,11.76,29.41,17.65,0,29.41,0,11.76,0,6403,Khan,29.41
64-04,5.41,16.22,27.03,0,27.03,0,24.32,0,6404,Untermeyer,27.03
64-05,9.62,25,1.92,1.92,32.69,3.85,25,0,6405,Negrin,32.69
64-06,14.29,12.7,14.29,1.59,33.33,3.17,20.63,0,6406,Negrin,33.33
64-07,13.64,34.09,4.55,0,31.82,2.27,13.64,0,6407,Khan,34.09
64-08,19.05,23.81,16.67,2.38,14.29,4.76,19.05,0,6408,Khan,23.81
64-09,8.7,8.7,0,0,34.78,17.39,30.43,0,6409,Negrin,34.78
64-10,33.33,11.11,8.33,5.56,22.22,2.78,16.67,0,6410,Krasner,33.33
64-11,17.95,30.77,15.38,5.13,15.38,2.56,12.82,0,6411,Khan,30.77
64-12,0,35.29,17.65,0,23.53,0,23.53,0,6412,Khan,35.29
64-13,6.9,24.14,6.9,0,17.24,0,44.83,0,6413,O'Neill,44.83
64-14,10.34,24.14,10.34,0,41.38,0,13.79,0,6414,Negrin,41.38
64-15,8.82,19.12,8.82,1.47,33.82,4.41,23.53,0,6415,Negrin,33.82
64-16,5.26,10.53,7.89,0,26.32,7.89,42.11,0,6416,O'Neill,42.11
64-17,21.21,12.12,15.15,3.03,24.24,3.03,21.21,0,6417,Negrin,24.24
64-18,17.81,20.55,9.59,4.11,27.4,8.22,12.33,0,6418,Negrin,27.4
65-01,4.96,10.74,18.18,0.83,29.75,0.83,34.71,0,6501,O'Neill,34.71
65-02,7.69,18.68,10.99,2.2,25.27,2.2,32.97,0,6502,O'Neill,32.97
65-03,20.59,17.65,11.76,11.76,23.53,2.94,11.76,0,6503,Negrin,23.53
65-04,9.32,32.92,14.91,1.24,20.5,1.24,19.88,0,6504,Khan,32.92
65-05,23.08,26.92,11.54,3.85,15.38,0,19.23,0,6505,Khan,26.92
65-06,14.29,10.71,7.14,0,14.29,3.57,50,0,6506,O'Neill,50
65-07,10,12,16.67,0.67,24,2.67,34,0,6507,O'Neill,34
65-08,23.08,7.69,12.82,10.26,10.26,5.13,30.77,0,6508,O'Neill,30.77
65-09,14.71,16.18,14.71,4.41,16.18,2.94,30.88,0,6509,O'Neill,30.88
65-10,6.25,10.94,12.5,1.56,34.38,1.56,32.81,0,6510,Negrin,34.38
65-11,19.7,18.18,18.18,12.12,9.09,0,22.73,0,6511,O'Neill,22.73
65-12,20.59,26.47,5.88,5.88,14.71,2.94,23.53,0,6512,Khan,26.47
65-13,14.29,9.52,16.67,9.52,19.05,9.52,21.43,0,6513,O'Neill,21.43
65-14,11.11,18.52,7.41,11.11,22.22,7.41,22.22,0,6514,Negrin,22.22
65-15,33.33,17.95,5.13,5.13,10.26,2.56,25.64,0,6515,Krasner,33.33
65-16,9.68,35.48,16.13,12.9,19.35,0,6.45,0,6516,Khan,35.48
65-17,22.37,17.11,15.79,5.26,17.11,3.95,18.42,0,6517,Krasner,22.37
65-18,21.21,24.24,18.18,7.58,13.64,6.06,9.09,0,6518,Khan,24.24
65-19,12.96,31.48,1.85,3.7,27.78,0,22.22,0,6519,Khan,31.48
65-20,11.02,21.65,17.72,2.36,18.11,2.36,26.77,0,6520,O'Neill,26.77
65-21,16.67,5.56,11.11,8.33,30.56,2.78,25,0,6521,Negrin,30.56
65-22,23.53,17.65,13.73,3.92,17.65,5.88,17.65,0,6522,Krasner,23.53
65-23,8.11,16.22,12.16,0,31.08,5.41,27.03,0,6523,Negrin,31.08
66-01,4.88,21.95,19.51,2.44,21.95,2.44,26.83,0,6601,O'Neill,26.83
66-02,13.33,16.67,20,0,43.33,3.33,3.33,0,6602,Negrin,43.33
66-03,6.38,8.51,19.15,0,40.43,0,25.53,0,6603,Negrin,40.43
66-04,8.51,10.64,29.79,0,31.91,2.13,17.02,0,6604,Negrin,31.91
66-05,6.52,10.87,21.74,0,26.09,4.35,30.43,0,6605,O'Neill,30.43
66-06,5.33,8,34.67,1.33,34.67,0,16,0,6606,Tie,34.67
66-07,5.88,20.59,5.88,8.82,23.53,8.82,26.47,0,6607,O'Neill,26.47
66-08,11.39,13.92,11.39,5.06,37.97,3.8,16.46,0,6608,Negrin,37.97
66-09,10.91,20,18.18,0,38.18,0,12.73,0,6609,Negrin,38.18
66-10,25.4,15.87,9.52,1.59,22.22,4.76,20.63,0,6610,Krasner,25.4
66-11,0,7.69,30.77,0,35.9,2.56,23.08,0,6611,Negrin,35.9
66-12,16.22,16.22,21.62,0,37.84,0,8.11,0,6612,Negrin,37.84
66-13,6.25,12.5,25,3.13,18.75,0,34.38,0,6613,O'Neill,34.38
66-14,4.44,11.11,13.33,2.22,37.78,2.22,28.89,0,6614,Negrin,37.78
66-15,18.33,16.67,18.33,3.33,16.67,3.33,23.33,0,6615,O'Neill,23.33
66-16,2.56,17.95,28.21,2.56,25.64,2.56,20.51,0,6616,Untermeyer,28.21
66-17,30.77,23.08,15.38,0,23.08,0,7.69,0,6617,Krasner,30.77
66-18,3.64,23.64,23.64,7.27,27.27,3.64,10.91,0,6618,Negrin,27.27
66-19,10,27.5,12.5,2.5,12.5,2.5,32.5,0,6619,O'Neill,32.5
66-20,11.11,7.41,11.11,0,31.48,1.85,37.04,0,6620,O'Neill,37.04
66-21,16.98,17.92,8.49,2.83,21.7,1.89,30.19,0,6621,O'Neill,30.19
66-22,12.33,23.29,6.85,2.74,31.51,0,23.29,0,6622,Negrin,31.51
66-23,26.23,18.03,14.75,0,26.23,3.28,11.48,0,6623,Tie,26.23
66-24,15.56,8.89,6.67,4.44,17.78,4.44,42.22,0,6624,O'Neill,42.22
66-25,6.67,10,1.67,0,33.33,8.33,40,0,6625,O'Neill,40
66-26,12.07,17.24,12.07,0,29.31,1.72,27.59,0,6626,Negrin,29.31
66-27,8.33,8.33,25,0,33.33,0,25,0,6627,Negrin,33.33
66-28,11.76,9.8,3.92,5.88,21.57,3.92,43.14,0,6628,O'Neill,43.14
66-29,11.76,10.59,3.53,1.18,32.94,14.12,25.88,0,6629,Negrin,32.94
66-30,6.98,9.3,16.28,0,34.88,4.65,27.91,0,6630,Negrin,34.88
66-31,13.56,20.34,6.78,1.69,30.51,6.78,20.34,0,6631,Negrin,30.51
66-32,3.92,27.45,23.53,1.96,11.76,5.88,25.49,0,6632,Khan,27.45
66-33,13.11,13.11,13.11,1.64,36.07,1.64,21.31,0,6633,Negrin,36.07
66-34,5.45,12.73,36.36,0,27.27,0,18.18,0,6634,Untermeyer,36.36
66-35,13.56,11.86,10.17,6.78,13.56,3.39,40.68,0,6635,O'Neill,40.68
66-36,13.56,22.03,18.64,0,22.03,1.69,22.03,0,6636,Tie,22.03
66-37,30,20,0,6.67,6.67,3.33,33.33,0,6637,O'Neill,33.33
66-38,17.95,25.64,15.38,0,17.95,2.56,20.51,0,6638,Khan,25.64
66-39,8.96,8.96,7.46,1.49,38.81,0,34.33,0,6639,Negrin,38.81
66-40,6.52,19.57,23.91,0,17.39,0,32.61,0,6640,O'Neill,32.61
66-41,18.46,12.31,24.62,9.23,21.54,3.08,10.77,0,6641,Untermeyer,24.62
66-42,6.52,10.87,15.22,0,26.09,2.17,39.13,0,6642,O'Neill,39.13
66-43,13.51,12.16,6.76,2.7,37.84,1.35,25.68,0,6643,Negrin,37.84
66-44,5.56,12.5,6.94,1.39,41.67,6.94,25,0,6644,Negrin,41.67
66-45,3.57,10.71,0,0,17.86,3.57,64.29,0,6645,O'Neill,64.29
66-46,15.15,13.64,6.06,1.52,34.85,3.03,25.76,0,6646,Negrin,34.85
